_ID,_ID_Template,_ID_Vehicle,actioned_Email,actioned_Print,actioned_SMS,actionedDate_Email,actionedDate_Print,actionedDate_SMS,DueDate,method_Email,method_Print,method_SMS,Reschedule
"7ACFF9314AC5874DBDD09A76BD101D08","30DE5E6B652872449B324DCFE37B1A0B","99E1061CA96C40408E58EC1A1098EE65","0","1","0","","28/02/2015","","10/03/2015","0","1","0","0"
"C7DB272CA765D948988B26B8BCEF4369","0526AF6DAB24764B942E0E0F1000EED0","84871B0471880E4299939DCE72963ED5","0","1","0","","28/02/2015","","10/03/2015","0","1","0","0"
"2D929A377629B146984D0954CE29981E","0526AF6DAB24764B942E0E0F1000EED0","A559467737292A4093DC1434D8287D38","0","1","0","","28/02/2015","","10/03/2015","0","1","0","0"
"EBA995580340BF42BAF54395853B0CCC","0526AF6DAB24764B942E0E0F1000EED0","6D6436C20504554B9836EAFE070D983B","0","1","0","","13/02/2019","","10/03/2019","0","1","0","0"
"FA59C351EBED014495FEBF2668F27A45","30DE5E6B652872449B324DCFE37B1A0B","6D6436C20504554B9836EAFE070D983B","0","1","0","","21/02/2016","","10/03/2016","0","1","0","0"
"9FA7892388B33048BB88466E2C43FFC1","0526AF6DAB24764B942E0E0F1000EED0","8DD2D4AC08BCCA4C88DA156E861C723D","0","1","0","","28/02/2015","","10/03/2015","0","1","0","0"
"DC81D2449ECD89419B3442AAE3DA5F5E","0526AF6DAB24764B942E0E0F1000EED0","3EE7217C8E0D2C41933FA4CF9FF4AA1D","1","0","1","20/01/2019","","20/01/2019","08/02/2019","1","0","1","0"
"5F76573A3E7DB44BA9E2972E7E32DF5D","30DE5E6B652872449B324DCFE37B1A0B","3EE7217C8E0D2C41933FA4CF9FF4AA1D","1","0","1","20/01/2019","","20/01/2019","08/02/2019","1","0","1","0"
"E3C8D6488AB2C14884ABDE8FF5BDF289","0526AF6DAB24764B942E0E0F1000EED0","E62C725C3864F34C830E1E44BDC0F594","0","1","0","","28/02/2015","","14/03/2015","0","1","0","0"
"EB994B6890B36C4B9DEA9652DEAD06AC","30DE5E6B652872449B324DCFE37B1A0B","E62C725C3864F34C830E1E44BDC0F594","0","1","0","","28/02/2015","","13/03/2015","0","1","0","0"
"333585E9EB6ADC45B0B0C8CFBE01B5FB","0526AF6DAB24764B942E0E0F1000EED0","187A8B9A9B29AD47A19D36A4B6E80A2A","0","1","0","","28/02/2019","","23/03/2019","0","1","0","0"
"38CFF57F044F2E47B07B7706B928B1EF","30DE5E6B652872449B324DCFE37B1A0B","187A8B9A9B29AD47A19D36A4B6E80A2A","0","1","0","","18/02/2017","","11/03/2017","0","1","0","0"
"20C1406F2DCE4740B14C64895EC3B4ED","0526AF6DAB24764B942E0E0F1000EED0","3DFA08652C567247AA0AFA1A80F2D52A","0","1","0","","18/02/2017","","08/03/2017","0","1","0","0"
"1C3DAEE94105C54C9F8A1E33B413B2AB","30DE5E6B652872449B324DCFE37B1A0B","3DFA08652C567247AA0AFA1A80F2D52A","0","1","0","","29/03/2015","","07/04/2015","0","1","0","0"
"EDB38D6BCDA0014EB52DF8B0C6E7903F","0526AF6DAB24764B942E0E0F1000EED0","6F66B2021355EA429FD5F68FFD21123A","0","1","0","","21/02/2016","","11/03/2016","0","1","0","0"
"2274EDE4A3A5254489DB9DA35F781B97","0526AF6DAB24764B942E0E0F1000EED0","7B785A3258E1344D9A09E6037D168E1B","0","1","0","","28/02/2015","","13/03/2015","0","1","0","0"
"39E34D7781828142AC9E162794BBF0CB","30DE5E6B652872449B324DCFE37B1A0B","7B785A3258E1344D9A09E6037D168E1B","0","1","0","","28/02/2015","","12/03/2015","0","1","0","0"
"AC170814B54CCB45AFB9138607A45D53","0526AF6DAB24764B942E0E0F1000EED0","64FCA17273D25646901C53391FAA3571","0","1","0","","11/03/2017","","29/03/2017","0","1","0","0"
"4A678F7432F42C4D845E60AFEC6F11DB","30DE5E6B652872449B324DCFE37B1A0B","64FCA17273D25646901C53391FAA3571","0","1","0","","11/03/2017","","29/03/2017","0","1","0","0"
"CD4BDB78DBDC914993B368D11B0007D0","0526AF6DAB24764B942E0E0F1000EED0","474A3444392C8547887F709BB11A7719","0","1","0","","12/03/2019","","07/04/2019","0","1","0","0"
"A0036FC732EF6D4892E26B6E2347BBA7","0526AF6DAB24764B942E0E0F1000EED0","3A15B7EBF55B8E48AA6D139957515346","0","1","0","","27/02/2016","","14/03/2016","0","1","0","0"
"AC30C808714A6D4081B0AE5A3762E10B","0526AF6DAB24764B942E0E0F1000EED0","A30C931392C7A3498D0CFA0AEA9EE901","0","1","0","","12/06/2019","","02/07/2019","0","1","0","0"
"581B262536C6AD4F9B75E805A73854C0","30DE5E6B652872449B324DCFE37B1A0B","A30C931392C7A3498D0CFA0AEA9EE901","0","1","0","","12/06/2019","","02/07/2019","0","1","0","0"
"AA3A62F36B2D834E84A6C6F7F6D25808","0526AF6DAB24764B942E0E0F1000EED0","1A692575ED76344B919D046B30451026","0","1","0","","07/03/2015","","19/03/2015","0","1","0","0"
"C6AF86C1F474614BA8F08D8A4BE000ED","30DE5E6B652872449B324DCFE37B1A0B","1A692575ED76344B919D046B30451026","0","1","0","","07/03/2015","","18/03/2015","0","1","0","0"
"01D4F9649F474B49B326ECC3F8EF5125","0526AF6DAB24764B942E0E0F1000EED0","C6A59F05DCF6BB4DA4F7C9C2FF8F46E7","0","1","0","","18/04/2015","","01/05/2015","0","1","0","0"
"9A823FE5D2CB4E42AE5B856444055E8A","0526AF6DAB24764B942E0E0F1000EED0","B6DFAD8F4C88A647B96F406DE7FE773B","0","1","0","","07/03/2019","","30/03/2019","0","1","0","0"
"D8F145422F99B849A7B4A0133F81A7D6","30DE5E6B652872449B324DCFE37B1A0B","B6DFAD8F4C88A647B96F406DE7FE773B","0","1","0","","07/03/2019","","30/03/2019","0","1","0","0"
"1435DF0F4C8A514D81EAE26B958106B3","0526AF6DAB24764B942E0E0F1000EED0","785BC0993B43B6448E09C7E04D2F6716","0","1","0","","07/03/2015","","21/03/2015","0","1","0","0"
"AE3E4374B10393459DEB6E28255BD182","30DE5E6B652872449B324DCFE37B1A0B","785BC0993B43B6448E09C7E04D2F6716","0","1","0","","07/03/2015","","20/03/2015","0","1","0","0"
"8DE69AF55CFF8E41ABBB836584A52F68","0526AF6DAB24764B942E0E0F1000EED0","91DDEC961462564799830458EE247854","0","1","0","","25/07/2015","","05/08/2015","0","1","0","0"
"469A7CCD6390F44BA01F2CFA4335236A","0526AF6DAB24764B942E0E0F1000EED0","82A7DAB57170B6419B69B5D1BBC5F7DE","0","1","0","","07/03/2015","","18/03/2015","0","1","0","0"
"9855DBE72865D648A265B15371B815C9","0526AF6DAB24764B942E0E0F1000EED0","3D91139B0493204C8D78017088E878F0","0","1","0","","07/03/2015","","21/03/2015","0","1","0","0"
"0587B28F1DE77C429071D4B51B0ED2CA","0526AF6DAB24764B942E0E0F1000EED0","9429B574104C4F45B382DFD3B1CA1F8D","0","1","0","","12/03/2016","","31/03/2016","0","1","0","0"
"79ECC52DD0E44949922DCF6B5663B912","0526AF6DAB24764B942E0E0F1000EED0","C2B09627F7343D41A823D28A80A5A06E","0","1","0","","13/12/2019","","19/01/2023","0","1","0","0"
"68B6F142F5DE6F48B9F31A85BF50B768","0526AF6DAB24764B942E0E0F1000EED0","6E4E9516ACEB464DB4BC3109C7E16DE9","0","1","0","","14/03/2015","","24/03/2015","0","1","0","0"
"EE12FDF239A8B5459C1F96A5DEBB7030","0526AF6DAB24764B942E0E0F1000EED0","04F87837A37A134E8EAEDDB67EFEBB19","0","1","0","","11/03/2017","","28/03/2017","0","1","0","0"
"FFC5F97313B38B43B33A97F3AB60B966","0526AF6DAB24764B942E0E0F1000EED0","1F8474FCDE15884095F36CDA5923CE37","0","1","0","","12/03/2016","","27/03/2016","0","1","0","0"
"4DB65259A1F3EB4AB49E43A476080101","30DE5E6B652872449B324DCFE37B1A0B","23129D5D8EAF3441991D92005182BD08","0","0","1","","14/03/2015","07/11/2019","25/11/2019","0","0","1","0"
"A369063BA5EDC649BFAAF5B8F2B8E6FC","0526AF6DAB24764B942E0E0F1000EED0","F9E0319D59FF634FB59D285C0E3F6217","0","1","0","","01/04/2018","","20/04/2018","0","1","0","0"
"27D11AC584C0EF4CB7A9F3C5A1E37629","0526AF6DAB24764B942E0E0F1000EED0","D32E4A77B2591144A6387151B1BEDB10","0","1","0","","14/03/2015","","26/03/2015","0","1","0","0"
"5B73717D4E30FD4BA256D46D2A697838","30DE5E6B652872449B324DCFE37B1A0B","D32E4A77B2591144A6387151B1BEDB10","0","1","0","","14/03/2015","","26/03/2015","0","1","0","0"
"702BA40FB1BBFD42975DBD1565C96500","0526AF6DAB24764B942E0E0F1000EED0","7F046D83F4000541B3D805BE971A9DFA","0","1","0","","07/03/2019","","28/03/2019","0","1","0","0"
"688018D3E6238B488DB20E9E67EC503E","0526AF6DAB24764B942E0E0F1000EED0","273F9161DACDA546B9468CB9990A5675","0","1","0","","18/04/2014","","01/05/2014","0","1","0","0"
"E26DB721C2A1A44195FA5AA17F8462E9","30DE5E6B652872449B324DCFE37B1A0B","273F9161DACDA546B9468CB9990A5675","0","1","0","","18/04/2014","","30/04/2014","0","1","0","0"
"D68DF6F97BFDA14D80CC7DE401260791","0526AF6DAB24764B942E0E0F1000EED0","6C74B284A6DC4E42AF045128535953E1","0","1","0","","21/03/2015","","02/04/2015","0","1","0","0"
"2FADD161CF41AE42A11F7A7C22CC5E49","30DE5E6B652872449B324DCFE37B1A0B","6C74B284A6DC4E42AF045128535953E1","0","1","0","","21/03/2015","","01/04/2015","0","1","0","0"
"B180CCA9DBE4CF4EA41D71480930EB8F","0526AF6DAB24764B942E0E0F1000EED0","EC5B09FD21954E46A8E5FA37C733B381","0","1","0","","21/03/2015","","02/04/2015","0","1","0","0"
"13830DB46B5FC24688120A088F551060","0526AF6DAB24764B942E0E0F1000EED0","EF9C404BF53E87429B9F129EC09C402D","0","1","0","","21/03/2015","","01/04/2015","0","1","0","0"
"EB655DA519245A44A869B8ADA8C1C6A1","0526AF6DAB24764B942E0E0F1000EED0","4454211184D3954A8D1F55C4D5BAF084","0","1","0","","21/03/2015","","03/04/2015","0","1","0","0"
"2E73DEB807E99941BF278EFF338CA8A5","30DE5E6B652872449B324DCFE37B1A0B","4454211184D3954A8D1F55C4D5BAF084","0","1","0","","21/03/2015","","02/04/2015","0","1","0","0"
"C7272B9F634E0444A7DD2BD5EFE027F6","0526AF6DAB24764B942E0E0F1000EED0","380FC2CF3ECCBE419EDB6B753029850F","0","1","0","","21/03/2015","","03/04/2015","0","1","0","0"
"142C3F6D97134740A3151F2857D475C0","30DE5E6B652872449B324DCFE37B1A0B","380FC2CF3ECCBE419EDB6B753029850F","0","1","0","","21/03/2015","","02/04/2015","0","1","0","0"
"9F9D49989DA76149A339158CEE0CF131","0526AF6DAB24764B942E0E0F1000EED0","F1FA6F4FC067004EB84F567C510AE0BC","0","1","0","","24/11/2018","","10/12/2018","0","1","0","0"
"312B12595857A540BE7C601875C1DFA1","30DE5E6B652872449B324DCFE37B1A0B","F1FA6F4FC067004EB84F567C510AE0BC","0","1","0","","11/07/2019","","01/08/2019","0","1","0","0"
"A2A3933B19D6DB498F232542596BCA5A","0526AF6DAB24764B942E0E0F1000EED0","8917B5BE6948A6458FF9C4F2A7B8F9A4","0","1","0","","18/03/2017","","07/04/2017","0","1","0","0"
"F325536638EA4F4CAC0E1D3E7D659AE2","30DE5E6B652872449B324DCFE37B1A0B","8917B5BE6948A6458FF9C4F2A7B8F9A4","0","1","0","","12/11/2016","","02/12/2016","0","1","0","0"
"8E900A0D548B9C4895CDEC17D1422374","0526AF6DAB24764B942E0E0F1000EED0","BCFB2D564828724FA08D91ACFA5258BF","0","1","0","","14/05/2017","","31/05/2017","0","1","0","0"
"6DADD6F774F094458F24E71E076D4407","0526AF6DAB24764B942E0E0F1000EED0","A77381AF74BFF7409A515DC21B154A53","0","1","0","","21/03/2015","","02/04/2015","0","1","0","0"
"B2029360A80DC24A9EFDA7DB6B29399E","30DE5E6B652872449B324DCFE37B1A0B","68D7082D4D7AF54E835C33FE0692D3F6","0","1","0","","29/03/2015","","06/04/2015","0","1","0","0"
"45A61C65FAF1E544A5DF9A176BDA04C3","0526AF6DAB24764B942E0E0F1000EED0","1F7281B8F04E744EB31918119C1631DC","0","1","0","","29/03/2015","","06/04/2015","0","1","0","0"
"6E77C858ECDEEE4EBE9941A135A51EF5","0526AF6DAB24764B942E0E0F1000EED0","2E92DA15A11DF147863A87B8B896BEDE","0","1","0","","21/03/2015","","03/04/2015","0","1","0","0"
"2AD4C45E2697E54786900ADF293EF851","0526AF6DAB24764B942E0E0F1000EED0","D9CAF643DB2C364E84E237298CF4E708","0","1","0","","21/03/2015","","03/04/2015","0","1","0","0"
"F30CFBC7D144D74E8E089EB044D03A12","0526AF6DAB24764B942E0E0F1000EED0","FA65ACD014C23B4E84A1661D516CA962","0","1","0","","05/11/2016","","26/11/2016","0","1","0","0"
"BD431104C48627418013855B7A016288","0526AF6DAB24764B942E0E0F1000EED0","C82F373FB39645448B3748E106C8CFD7","0","1","0","","19/03/2016","","07/04/2016","0","1","0","0"
"1CDD1DC709B2DE44B074775B2A1EFFD2","0526AF6DAB24764B942E0E0F1000EED0","1009414B67994843A23AE2BBAB4393FF","0","1","0","","07/11/2019","","26/11/2019","0","1","0","0"
"0C41D47AF2616D40AE7441ECAFE5BC47","0526AF6DAB24764B942E0E0F1000EED0","3BCAC53069BB274FBB0F131D5211EB0B","0","1","0","","29/03/2015","","09/04/2015","0","1","0","0"
"31C955ACDAEE1045A956DAB48D1A2E75","0526AF6DAB24764B942E0E0F1000EED0","4DF6157036BAEA428F36098171474A95","0","1","0","","15/08/2015","","26/08/2015","0","1","0","0"
"C725E3F5E2F2D1408495539B9C7EE6A7","30DE5E6B652872449B324DCFE37B1A0B","4DF6157036BAEA428F36098171474A95","0","1","0","","15/08/2015","","25/08/2015","0","1","0","0"
"C059F7A91C4DA9488DF752B3A75459EE","0526AF6DAB24764B942E0E0F1000EED0","D62779255B3EE14CA90482233E0D9CFE","0","1","0","","17/04/2017","","08/05/2017","0","1","0","0"
"CD392C08CDED2D49AE28423D96B09F9D","0526AF6DAB24764B942E0E0F1000EED0","CBEC2BD3D2B2A54A8A76829C8C7C45A6","0","1","0","","21/03/2019","","13/04/2019","0","1","0","0"
"9917970F363414459DF957FB0951578C","30DE5E6B652872449B324DCFE37B1A0B","CBEC2BD3D2B2A54A8A76829C8C7C45A6","0","1","0","","03/01/2020","","23/01/2020","0","1","0","0"
"94368E322F8A2C46A49648779D012700","0526AF6DAB24764B942E0E0F1000EED0","8DAF2B587D736B4B8D059EBBC46BAB58","0","1","0","","06/04/2015","","15/04/2015","0","1","0","0"
"8BAA77C4D483954389F615A0B29E152D","0526AF6DAB24764B942E0E0F1000EED0","A61B24E7E253D34C8F0518DCE0638C8D","0","1","0","","27/03/2019","","21/04/2019","0","1","0","0"
"6B329958E2204D45A294DB89CC5AACC5","30DE5E6B652872449B324DCFE37B1A0B","A61B24E7E253D34C8F0518DCE0638C8D","0","1","0","","27/03/2019","","21/04/2019","0","1","0","0"
"422630EDD38A1B49919599320E56484D","0526AF6DAB24764B942E0E0F1000EED0","F1485A1BCE45BD418437ED6A6C5A007A","0","1","0","","02/09/2017","","21/09/2017","0","1","0","0"
"40FB9BB38A202C4B8C88C15606D7C78A","0526AF6DAB24764B942E0E0F1000EED0","D0DF1A0571C3FD4B9858592B5B74BDDC","0","1","0","","08/04/2018","","23/04/2018","0","1","0","0"
"5C6FD5ECB7B47B4C9BB2B77BBCF01A89","30DE5E6B652872449B324DCFE37B1A0B","D0DF1A0571C3FD4B9858592B5B74BDDC","0","1","0","","08/04/2018","","23/04/2018","0","1","0","0"
"7AD8994989494B4B94843C26D3EAEA28","0526AF6DAB24764B942E0E0F1000EED0","AD2B8BFD9CA73C45B0BE126B81C4BDB0","0","1","0","","12/04/2015","","24/04/2015","0","1","0","0"
"8168ACBF0FFF154594885F39A10E557F","0526AF6DAB24764B942E0E0F1000EED0","6AE5E9FB190565418389011B283B93AB","0","1","0","","03/04/2019","","24/04/2019","0","1","0","0"
"0968417CB4FBDB4DBF4EB293DFE7A215","0526AF6DAB24764B942E0E0F1000EED0","853899CF6F8F244DA4D754756E01B48D","0","1","0","","03/07/2019","","27/07/2019","0","1","0","0"
"5F792EB28EA3A040B0D68809715CD667","0526AF6DAB24764B942E0E0F1000EED0","BC32CCE059DB8A42AFC835AF7EE41424","0","1","0","","16/04/2016","","05/05/2016","0","1","0","0"
"7BA2E5ECB661134F816365872060D4FB","0526AF6DAB24764B942E0E0F1000EED0","1C42F1DECB32B646B31222A698FEB4AB","0","1","0","","04/06/2017","","19/06/2017","0","1","0","0"
"8C65EE4277E4F24D93C9699A7F230C44","30DE5E6B652872449B324DCFE37B1A0B","1C42F1DECB32B646B31222A698FEB4AB","0","1","0","","18/04/2015","","27/04/2015","0","1","0","0"
"E142A2711B28914C8CAC03524088C917","0526AF6DAB24764B942E0E0F1000EED0","C5D19E2E8E6560499BDE24AAEC0D321B","0","1","0","","18/04/2015","","28/04/2015","0","1","0","0"
"CBF395A5DA8DC74397E3B6622DEC1A71","30DE5E6B652872449B324DCFE37B1A0B","C5D19E2E8E6560499BDE24AAEC0D321B","0","1","0","","18/04/2015","","28/04/2015","0","1","0","0"
"5F2096BFE333B344877DB55A0BE3EEEE","0526AF6DAB24764B942E0E0F1000EED0","7F9E6AC66E2B594499938E27DF9317D2","0","1","0","","18/04/2015","","28/04/2015","0","1","0","0"
"908B00F27EEC484D94C2813978F237A1","0526AF6DAB24764B942E0E0F1000EED0","2F82F475F519CD459F6C44A0630C9F55","0","1","0","","18/04/2015","","28/04/2015","0","1","0","0"
"8C7A6492E8E23D488438D7584A65BB24","0526AF6DAB24764B942E0E0F1000EED0","727A361BBEBCCC448577A7A4DC42D8A8","0","1","0","","28/01/2017","","17/02/2017","0","1","0","0"
"3701E78A8EB8BE41A16657A6FE92FAF4","0526AF6DAB24764B942E0E0F1000EED0","198E492B3A911243AFB9694CE8D1E3E5","0","1","0","","18/04/2015","","29/04/2015","0","1","0","0"
"9F00113655BF81419F8EC6452957AC98","0526AF6DAB24764B942E0E0F1000EED0","3E12B35B65D68E45AD604CC3218F45E4","0","1","0","","26/02/2020","","20/03/2020","0","1","0","0"
"10612F8BB0120E4B880A91776952CE0A","30DE5E6B652872449B324DCFE37B1A0B","3E12B35B65D68E45AD604CC3218F45E4","0","1","0","","10/10/2019","","29/10/2019","0","1","0","0"
"A67AE59FCBC870419472803FF4B99A95","0526AF6DAB24764B942E0E0F1000EED0","08785C78689D6B41ACB5C84E007B685D","0","1","0","","10/04/2019","","04/05/2019","0","1","0","0"
"D7BA2FEEFC337643BD85FE672AAED4DB","30DE5E6B652872449B324DCFE37B1A0B","08785C78689D6B41ACB5C84E007B685D","0","1","0","","10/04/2019","","03/05/2019","0","1","0","0"
"2CCD5C35C7410A4890385CB9DFBD63F8","0526AF6DAB24764B942E0E0F1000EED0","7DF6456B8CF4E446B433C49638C4B59D","0","1","0","","23/04/2016","","13/05/2016","0","1","0","0"
"BE421B120BDD66448D5FEB339F438EE4","0526AF6DAB24764B942E0E0F1000EED0","6B8860B34323DA4186DFC1FC7CAF5317","0","1","0","","18/04/2015","","02/05/2015","0","1","0","0"
"8A4DB912FAEB534FBA659675271F4E1C","0526AF6DAB24764B942E0E0F1000EED0","CCE45524D8DCD045936712AB46751680","0","1","0","","06/02/2019","","27/02/2019","0","1","0","0"
"3AABA2137848404EA27DD841D89FF70C","0526AF6DAB24764B942E0E0F1000EED0","F770148F563BB14B8631E9711E5A5356","0","1","0","","16/04/2016","","01/05/2016","0","1","0","0"
"5B7CB600094E394A937BF8AE3B8BA1BA","0526AF6DAB24764B942E0E0F1000EED0","C7FE525C76AD304D9C07C67062C644D0","0","1","0","","26/12/2015","","02/01/2016","0","1","0","0"
"CBDD4013192CB64184CCCDEC0C068E05","30DE5E6B652872449B324DCFE37B1A0B","C7FE525C76AD304D9C07C67062C644D0","0","1","0","","26/12/2015","","02/01/2016","0","1","0","0"
"3E71E52E3E2BF546879AABDDA15C158B","0526AF6DAB24764B942E0E0F1000EED0","B3F1B3EFD646B14B8EDF45C5AA022384","0","1","0","","03/04/2019","","27/04/2019","0","1","0","0"
"E73097C138891945A1F51FAB50A9400A","30DE5E6B652872449B324DCFE37B1A0B","B3F1B3EFD646B14B8EDF45C5AA022384","0","1","0","","03/04/2019","","27/04/2019","0","1","0","0"
"9BBDE989B31BBD45A658CD9A34605E16","0526AF6DAB24764B942E0E0F1000EED0","A936F3C28DB0B34CBE1FB556A7DB49CE","0","1","0","","17/09/2016","","05/10/2016","0","1","0","0"
"473CB1E0B14014469DE738B09DCD7A28","0526AF6DAB24764B942E0E0F1000EED0","EB36E64BDA542A439D34541E6928CC09","0","0","1","","11/11/2018","07/11/2019","27/11/2019","0","0","1","0"
"27C53901F86BF645A666FD231A662663","30DE5E6B652872449B324DCFE37B1A0B","EB36E64BDA542A439D34541E6928CC09","0","1","0","","09/04/2016","","26/04/2016","0","1","0","0"
"AD7FC66BA882CE4098EAB98EAFD6BF45","0526AF6DAB24764B942E0E0F1000EED0","4F0B0C14774C1A48A850294DA2F791F6","0","1","0","","23/04/2016","","08/05/2016","0","1","0","0"
"FAEF4DD2D5C8234FBB36CFBE3FF8C71A","30DE5E6B652872449B324DCFE37B1A0B","4F0B0C14774C1A48A850294DA2F791F6","0","1","0","","23/04/2016","","08/05/2016","0","1","0","0"
"BAEB3A3CA117024BA3CBAAFD1CEAECFE","0526AF6DAB24764B942E0E0F1000EED0","F8810DB175F2B74F9874D2335969759D","0","1","0","","26/04/2015","","09/05/2015","0","1","0","0"
"DD5CD991D09F514BB5E76777EEAF0E63","30DE5E6B652872449B324DCFE37B1A0B","F8810DB175F2B74F9874D2335969759D","0","1","0","","26/04/2015","","08/05/2015","0","1","0","0"
"1CD9A59C7843DA48801040483CC0BD79","0526AF6DAB24764B942E0E0F1000EED0","9D0ED3CBEAD02343884166E67AE30383","0","1","0","","26/04/2015","","09/05/2015","0","1","0","0"
"E615A58A3B58E642B3107DB1BDC089E2","0526AF6DAB24764B942E0E0F1000EED0","73B5B33EE983AC428DD357CE62492B7C","0","1","0","","26/04/2015","","09/05/2015","0","1","0","0"
"AECEC02418ED304A894F1D2B11AEF19A","0526AF6DAB24764B942E0E0F1000EED0","A027A07121685E47A562646F416C20CC","0","0","1","","24/11/2018","21/11/2019","12/12/2019","0","0","1","0"
"423F81F3F3D1C84A818401E60BB4402E","30DE5E6B652872449B324DCFE37B1A0B","A027A07121685E47A562646F416C20CC","0","1","1","","21/11/2019","21/11/2019","12/12/2019","0","1","1","0"
"AF66A15D105E534BBCF6A99728E3B2D5","0526AF6DAB24764B942E0E0F1000EED0","C5829F946431E94781333F64C58EF6D4","0","1","0","","17/04/2019","","08/05/2019","0","1","0","0"
"10BACF8D8F883147AAA2A58373A10682","0526AF6DAB24764B942E0E0F1000EED0","E7107C40364FD940957D70CB7A005FB8","0","1","0","","13/06/2015","","25/06/2015","0","1","0","0"
"736A64AF47F99844994FC9860B0383D9","0526AF6DAB24764B942E0E0F1000EED0","7530D4A050A8DF4886776A53205C3C38","0","1","0","","04/05/2015","","15/05/2015","0","1","0","0"
"939E95F8EB661842A28463DCC70CE458","30DE5E6B652872449B324DCFE37B1A0B","7530D4A050A8DF4886776A53205C3C38","0","1","0","","27/06/2015","","10/07/2015","0","1","0","0"
"16351D713FE6AA4B940C27D3338EB684","0526AF6DAB24764B942E0E0F1000EED0","C6B66BD2B8FBF0448A3A2E910237B524","0","1","0","","04/05/2015","","16/05/2015","0","1","0","0"
"CFF78EE0E19825428C8FBC6684F581A2","30DE5E6B652872449B324DCFE37B1A0B","C6B66BD2B8FBF0448A3A2E910237B524","0","1","0","","04/05/2015","","16/05/2015","0","1","0","0"
"F4BEE8740D66D94A8894D26F847D594A","0526AF6DAB24764B942E0E0F1000EED0","D85E9D040724DA4585A9B485882A10E7","0","1","0","","04/05/2015","","16/05/2015","0","1","0","0"
"818FC307581CC544816E2E0DDD4E11C1","0526AF6DAB24764B942E0E0F1000EED0","ED9E69E13FE8D14FA8EA1A2A3EF35D1C","0","1","0","","04/05/2015","","16/05/2015","0","1","0","0"
"68974DD9C7A08D49B9F849A4653279D9","30DE5E6B652872449B324DCFE37B1A0B","F1B487BB49482E46B595C41FE0D5A943","0","1","0","","04/05/2015","","18/05/2015","0","1","0","0"
"89FD8FD0D2E3F9488E88430317AF183F","30DE5E6B652872449B324DCFE37B1A0B","8A90077AEB8CA34D9A41B70B4CA695BC","0","1","0","","24/05/2015","","04/06/2015","0","1","0","0"
"03E5E4211793B44595FA83F61D46F730","0526AF6DAB24764B942E0E0F1000EED0","BF16DE8AD49E9740A68B8E174D57772D","0","1","0","","09/05/2015","","19/05/2015","0","1","0","0"
"1D1E400DD83B184FAE94AF05A94A196B","30DE5E6B652872449B324DCFE37B1A0B","BF16DE8AD49E9740A68B8E174D57772D","0","1","0","","04/05/2015","","18/05/2015","0","1","0","0"
"75801BEA14FCA8409AFF44A5CBA27094","0526AF6DAB24764B942E0E0F1000EED0","12314F0C4CE9374B9DB1D2401B2F5BC2","0","1","0","","04/02/2018","","23/02/2018","0","1","0","0"
"4D4E76C1F52D5444AAF998453F3B5162","30DE5E6B652872449B324DCFE37B1A0B","12314F0C4CE9374B9DB1D2401B2F5BC2","0","1","0","","26/03/2016","","15/04/2016","0","1","0","0"
"AEE4C5C2D0DF1E4B8D62EDC3C16C76D6","0526AF6DAB24764B942E0E0F1000EED0","E256EC2F7C14DB46AEC9E5C838F0077E","0","1","0","","16/05/2015","","30/05/2015","0","1","0","0"
"1991CCFD711C8846A9F3A7EFE21D515B","30DE5E6B652872449B324DCFE37B1A0B","E256EC2F7C14DB46AEC9E5C838F0077E","0","1","0","","16/05/2015","","30/05/2015","0","1","0","0"
"0667BE1EE14C4346A0D993B2D10E8D9D","0526AF6DAB24764B942E0E0F1000EED0","78040A9766C1854382766DBF809F935F","0","1","0","","09/05/2015","","20/05/2015","0","1","0","0"
"384989EA4D8BB24B8C55033A837DA1FC","0526AF6DAB24764B942E0E0F1000EED0","D6AB63ACF4983C48BE6942E00B0154CF","0","1","0","","09/05/2015","","21/05/2015","0","1","0","0"
"0C7DB9C46373704CA28143927A0D0504","30DE5E6B652872449B324DCFE37B1A0B","D6AB63ACF4983C48BE6942E00B0154CF","0","1","0","","21/11/2015","","01/12/2015","0","1","0","0"
"90C42A73656B1240B8C849C95A4B86F7","0526AF6DAB24764B942E0E0F1000EED0","0D9916A786D7C14FBA021C04D44D6B56","0","1","0","","20/02/2019","","12/03/2019","0","1","0","0"
"CC08F3EC66FBBE49BF3B7074885D8F12","30DE5E6B652872449B324DCFE37B1A0B","0D9916A786D7C14FBA021C04D44D6B56","0","1","0","","18/02/2018","","08/03/2018","0","1","0","0"
"19631813E2C0E647BE71A40780B9B42E","0526AF6DAB24764B942E0E0F1000EED0","D47E5D1B197A8442BA602F6ADEBFAAC0","0","1","0","","09/05/2015","","23/05/2015","0","1","0","0"
"A1732519F3E3F244A5E63DEBCB943AFD","0526AF6DAB24764B942E0E0F1000EED0","E4F91D0C16229B42A9C2AFAD803E0E20","0","1","0","","07/03/2019","","29/03/2019","0","1","0","0"
"30D68DC0F7285347AEDBF8C187B8D7A5","30DE5E6B652872449B324DCFE37B1A0B","E4F91D0C16229B42A9C2AFAD803E0E20","0","1","0","","04/03/2018","","22/03/2018","0","1","0","0"
