_ID,_ID_AccountPayment,_ID_Document,Amount,Date,Description,Method,Reconciled,Reconciled_Date,Reconciled_Ref,sageExported,sageExported_date,SurchargeApplied,SurchargeGROSS,SurchargeNET,SurchargeTAX,TotalReceipt
"D68B8403A1676844A11D0BDF053A3F02","","1CHQC4PGI25N43M6VPYSDYQ","35","07/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"0C7CAA1C1A09FB44950D0343BEE4CA7E","","1CHQC4PGI25N43MAPJF1LIN","720.6","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","720.6"
"80E29B709F9692478A6F964F952B233F","1CHQC4PGI25N43WM1W98VMH","1CHQC4PGI25N43MD9F1VZ9J","439.11","05/02/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","439.11"
"F3077BA4B6DA00488697F926FCA37D5C","1CHQC4PGI25N443MPW3420Z","1CHQC4PGI25N43MD9F1VZ9J","500","26/02/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","500"
"F9CD897C40CB9C4FB1270BD5EC980F12","","1CHQC4PGI25N43MEJCVB1LD","350","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","350"
"2D61CA7868A72C43AEAC835F01FD49F8","","1CHQC4PGI25N43MFTAOQ3TU","632.73","07/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","632.73"
"F49E39801C6B0B4EAB4E8A708563F74F","","1CHQC4PGI25N43MH38I6GG8","131.48","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","131.48"
"E25B1C4930B0174B8FCC770ED9C32DF1","","1CHQC4PGI25N43MID6BLIH8","197.02","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","197.02"
"E2ED7FEC7F7D1E41B31B7BEC6BD2E11A","","1CHQC4PGI25N43MJN450LJC","851.18","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","851.18"
"DB593E34377EDE4B8D54CA9B6C02F371","","1CHQC4PGI25N43MKX1YFOEN","565.72","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","565.72"
"7D6FEC3114B0744387460D1B3DC7CF29","","1CHQC4PGI25N43MM6ZRURHF","77.46","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","77.46"
"44A35D6DCDC0BC40A50840F645B37337","1CHQC4PGI25N43QRHWEAD3E","1CHQC4PGI25N43MOQVEOXBZ","35","17/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"D01A6316D5BB994DB2895CA3E79ADA82","","1CHQC4PGI25N43MQ0T83ZUC","498.19","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","498.19"
"BA0B0D00B596B04B916A3F8CDCD62EB7","","1CHQC4PGI25N43MYYDY1J88","186.56","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","186.56"
"B9E62E601A3320438161820A3AC1567D","","1CHQC4PGI25N43N08BRGMX0","35","09/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"9C20785CBBE03A4E8FA7588748C4B19C","","1CHQC4PGI25N43N1I9KVRPY","35","09/01/2014","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"D60E480A8C71F54B91D3460970417141","","1CHQC4PGI25N43N5C3169G1","255.8","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","255.8"
"FDD8316BFE85F34FB3E01A88C0DBAABF","","1CHQC4PGI25N43N6M0ULCF6","106.2","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","106.2"
"8BD1741FC3271046A60F1EB916021F01","","1CHQC4PGI25N43N7VYO0EME","986.3","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","986.3"
"D801CAD94AB99548BB8984BD10D82087","","1CHQC4PGI25N43NAFUAUJMX","467.03","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","467.03"
"9F6B5C091F44554E8D1962152080BC2D","","1CHQC4PGI25N43NBPS49LPY","382.38","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","382.38"
"D2ECFC2BD959C04B99FE1ECA79255B4F","","1CHQC4PGI25N43NCZPXORLF","35","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"A572E301827A9045A908652B0C313E2E","","1CHQC4PGI25N43NE9NR3TW3","35","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"38C54F2B488C9C468ED4453B04179F5C","1CHQC4PGI25N44IU5VPVMX9","1CHQC4PGI25N43NI3H7D7SK","29.44","14/04/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","29.44"
"184A18B5532FF74394E65A8872B94ECC","","1CHQC4PGI25N43NJDF0SFOA","226.6","09/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","226.6"
"FD073C84AE22714B8E1A781054B4C476","","1CHQC4PGI25N43NKNCU8QIP","194.63","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","194.63"
"A1C01570C0231E42B0695E822CEC01C3","","1CHQC4PGI25N43NLXANNSXE","66","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","66"
"067EBEB699008A4EA07305F106AC7FAD","","1CHQC4PGI25N43NPR43X0CA","981.83","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","981.83"
"5F991B7BEBFED94BAEA4015DAA14784D","","1CHQC4PGI25N43NR11XC2G6","51.68","15/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","51.68"
"FCF1CC7CEF6A7B49BAC0677D17EC4AEA","","1CHQC4PGI25N43NTKXK6D1E","221.7","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","221.7"
"59239CD131E9274F81B3A80E8FCFFCE5","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43NUUVDLID3","109","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"CA34B13C3C73544DBAE9EEA7C652F3E0","1CHQC4PGI25N44ABWFK5I00","1CHQC4PGI25N43NXER0FO2D","67.38","18/03/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","67.38"
"929CA9C0294CAC45B61BAF14FF09617C","","1CHQC4PGI25N43NYOOTUPY6","38.58","15/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","38.58"
"05E9D9F6801188458F14FBF55B3B2A26","","1CHQC4PGI25N43NZYMN9U1G","35","15/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"2A773509552BCB49A8F44213F0B229BF","","1CHQC4PGI25N43O18KGOY28","132","27/01/2014","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","132"
"7DE0B32D14442D44B011DDCAEB095B64","","1CHQC4PGI25N43O2IIA40ML","35","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"57F5E2DE61FF7F49B756D31AAA5D804E","","1CHQC4PGI25N43O52DWZEH7","181.96","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","181.96"
"9E8F6B6CC9B9B5408BFFE7DAF0B73706","","1CHQC4PGI25N43O6CBQEGG1","124.8","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","124.8"
"CAA13D7ECC9ACC4EA7EB3DEE65B4B7F0","","1CHQC4PGI25N43O7M9JTJH1","39.25","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","39.25"
"69803DBA47B16A46BBC196B665DE8F3A","","1CHQC4PGI25N43OA656NNTZ","448.78","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","448.78"
"AE3873228250B6469B3EF011519C7D1D","","1CHQC4PGI25N43OBG302Q7R","770.56","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","770.56"
"656D00799869424C9630A8EA8EE96CB8","1CHQC4PGI25N43QRHWEAD3E","1CHQC4PGI25N43ODZYMWWI8","35","17/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"74FCC1935B31EA4A8980D241AAABC814","","1CHQC4PGI25N43OF9WGC0ML","537.36","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","537.36"
"91C283CDBC46EB499FBBFBDD8BE134E9","","1CHQC4PGI25N43OGJU9RA49","9.58","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","9.58"
"CD356DEFF8307943B77F5969E67AE0B8","","1CHQC4PGI25N43OJ3PWLJDI","10","15/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","10"
"4B5DA9ECD3DCE94999D85D3C053128BA","","1CHQC4PGI25N43OJ3PWLJDI","25","15/01/2014","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","25"
"DCA8A39373A5DD46B0EB763891B0EB7E","","1CHQC4PGI25N43OKDNQ5ITV","611.43","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","611.43"
"C47C97B2F3A6934EAB303CE9794377A3","","1CHQC4PGI25N43OLNLJKL32","319.8","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","319.8"
"A08E6A80A6B778498BED2CB083485F42","","1CHQC4PGI25N43OMXJCZNEF","591.96","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","591.96"
"7B940998A6EE0F4793B15A9A5F7B4401","","1CHQC4PGI25N43OO7H6EPNZ","340.22","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","340.22"
"1593FF64D9B2DC41B8F2D42D38582DDE","","1CHQC4PGI25N43OPHEZTSRQ","194.72","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","194.72"
"35CE5E0EE962D8458EB3639F24ECDC4C","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43OQRCT8VGO","109","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"61E296F1AD361943874A2F029A3A9A70","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43OS1AMNXRE","109","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"7DDA58C147B14D4D87C289D2EE824D4E","","1CHQC4PGI25N43OX51WC7WD","250.68","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","250.68"
"BBF68FCFCCFDB14AB032D1D809A15187","","1CHQC4PGI25N43OYEZPR9YL","201.6","22/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","201.6"
"AA2613C2DAEB8A48B0B1CB2513A57C49","","1CHQC4PGI25N43OZOXJ6COU","93.6","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","93.6"
"E6AA9429020EFC47981EF95EF7419967","","1CHQC4PGI25N43P0YVCLKTF","58.72","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","58.72"
"411CCD4C75D0B743B43920883481A9DD","","1CHQC4PGI25N43P28T60PFU","406.99","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","406.99"
"9E8190214D9E7145BC5CA87C3D600330","","1CHQC4PGI25N43P3IQZFWXC","30","15/01/2014","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","30"
"AFE8B1C73445764EBC55CD2E5FACD46A","","1CHQC4PGI25N43P4SOSUZPT","27.74","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","27.74"
"98466166AB74D4448D04B97D9FDC7967","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43P7CKFQCDK","188","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","188"
"535CCCEB7855C249BF8A8BECF0BCE673","","1CHQC4PGI25N43P8MI95GCT","649.57","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","649.57"
"719124CA7AEF1444B44DEC74C7AFBC9D","","1CHQC4PGI25N43P9WG2KIB7","266.98","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","266.98"
"8AF6D2F51690EE409149AD7C882DBE84","","1CHQC4PGI25N43PB6DVZLID","167.08","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","167.08"
"E7B2EC6468648F4D8263023A7A744DDC","","1CHQC4PGI25N43PCGBPENIF","35","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"FC625E23DDF2984A91574F2B53A681AC","1CHQC4PGI25N43QRHWEAD3E","1CHQC4PGI25N43PDQ9ITPPE","35","17/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"839C67EA54D74245A9DD566FD27036AB","","1CHQC4PGI25N43PF07C8ROA","35","22/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"69792E3DFCCDDD47943751ADA09E40BF","","1CHQC4PGI25N43PHK2Z34HQ","151.2","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","151.2"
"57DAB3B6CE20E54BB341AAAAC1B05044","","1CHQC4PGI25N43PIU0SI6MD","265.2","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","265.2"
"B8FD9BFC29FCA7469D46E04D2F993D94","","1CHQC4PGI25N43PK3YLXCSA","662.4","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","662.4"
"E5429E6353F8CE47B3D665736F21432D","1CHQC4PGI25N447MX1G0N77","1CHQC4PGI25N43PLDWFCFQC","141.6","11/03/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","141.6"
"3F1FBDA87500A84BA906AC6EB1BD7212","","1CHQC4PGI25N43PMNU8RILF","66","15/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","66"
"E480120D97CEDF4F85D1C0EB7067EC36","","1CHQC4PGI25N43PP7PVMUOC","418.72","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","418.72"
"262F2D98F7F4D848A1A8AFF71CE6EC09","1CHQC4PGI25N43THR8BZQKL","1CHQC4PGI25N43PRRLIGZP2","218.88","27/01/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","218.88"
"82D3BD48C8737B428B4F4B42705CFACB","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43PT1JBW29G","19.75","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","19.75"
"CF31119F43BA9D408CE568B397CC72AE","","1CHQC4PGI25N43PUBH5B4JW","140.18","04/02/2014","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","140.18"
"0E6C641F90ADA746908339C125CFAB33","","1CHQC4PGI25N43PVLEYQ8TH","192.73","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","192.73"
"0E975438F9BF924382E02556B19AE3C9","","1CHQC4PGI25N43PWVCS5BNB","397.22","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","397.22"
"877705DD85E8924BB5638959171A5DD3","1CHQC4PGI25N43QRHWEAD3E","1CHQC4PGI25N43Q391V8T7X","35","17/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"50563FE23AD7E547A9A869EAC6425F68","","1CHQC4PGI25N43Q4IZONWAL","35","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"165A6A8004EE0F44BE865F40A9BD339D","1CHQC4PGI25N4BGF4YHUG73","1CHQC4PGI25N43Q5SXI2YUH","374.4","17/06/2014","Payment to Account ","BACS","1","","","1","30/12/2024","0","0","0","0","374.4"
"4BA7806E1D03BF40B1F43DEE46FB6353","1CHQC4PGI25N4BGBB51LA1T","1CHQC4PGI25N43Q5SXI2YUH","121.02","17/06/2014","Credit Note  (100998) against 67167 ","Credit Note","1","","","0","","0","0","0","0","121.02"
"D98B0F40408FB6478DCC852EACD2382A","","1CHQC4PGI25N43Q72VBI9LL","92.6","22/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","92.6"
"A94DA923DAC9894A8E52C73BE00B0706","","1CHQC4PGI25N43Q8CT4YI9E","35","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"9186E91EE5459C4C942AC648949F5FAA","","1CHQC4PGI25N43Q9MQYDNIR","377.8","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","377.8"
"CE73458DFDEA3747971BB2967AE7D264","","1CHQC4PGI25N43QC6ML80WL","35","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"3A3D0E876FE2A343B69C789D846CC0A2","1CHQC4PGI25N43W80K9LII3","1CHQC4PGI25N43QDGKEN4YO","764.99","04/02/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","764.99"
"30F6EE47739EBB4BA4B46338CE5D2A5B","1CHQC4PGI25N43S2PNN0GYY","1CHQC4PGI25N43QEQI826SQ","250","22/01/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","250"
"A3FA9324F2FC844C9091C689FBEDB303","","1CHQC4PGI25N43QG0G1HBA7","228","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","228"
"F4CC3DECAA88A54BBABF8FE19735EEE4","","1CHQC4PGI25N43QHADUWFZU","35","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"0C3712693B98064385C424B3B50B85A0","1CHQC4PGI25N44HCKFE0F0S","1CHQC4PGI25N43QIKBOCRC4","404.52","08/04/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","404.52"
"65DA786B0A8BD3449C170FE41B6A2FCF","","1CHQC4PGI25N43QJU9HRTMY","844.14","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","844.14"
"56CF33C364344244B6FC01B116531FB4","","1CHQC4PGI25N43QL47B6X6P","35","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"E493411978A3854A8FEAB72F6907A395","","1CHQC4PGI25N43QME54LZLK","125.72","22/01/2014","Cheque","Cheque","1","28/06/2016","001","1","30/12/2024","0","0","0","0","125.72"
"CDF66473F573004AB58B5FB613E1945C","","1CHQC4PGI25N43QOY0RG6R5","35","22/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"23C8027EFC2308438C82FD68AE557D32","","1CHQC4PGI25N43QQ7YKV9VI","56.22","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","56.22"
"71083FE232659C4ABE72D80C465EDC65","","1CHQC4PGI25N43QSRU7PF6E","185.95","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","185.95"
"16D6951B343BA742A8AB21AE88F6C0DC","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43QVBPUJQTM","148.5","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","148.5"
"E4FAF587513E4843913936D2FECA28ED","","1CHQC4PGI25N43QWLNO3UTY","243.6","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","243.6"
"78276D1FF7B9C244A0960595265AD615","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43QXVLHIX7L","109","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"90D2C1140C941E4BBDF6048EDDCACF44","","1CHQC4PGI25N43QZ5JAXZG2","88.74","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","88.74"
"A01ED8FD0291FF4AAA379D955AAF982F","","1CHQC4PGI25N43R0FH4D23D","28.8","22/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","28.8"
"4D65798212EB15468A78182D5D1D4EA4","","1CHQC4PGI25N43R1PEXS4SR","35","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","35"
"5059049979B68042BFF984DF8840BB2F","1CHQC4PGI25N444IMDIO4N0","1CHQC4PGI25N43R2ZCR7C5C","35","28/02/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"F638C427FC0EAA48B53F81C1289BA7FA","","1CHQC4PGI25N43R49AKME67","179.04","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","179.04"
"F2F66AD07570A94385C56BBDE4F0E549","1CHQC4PGI25N441R33ROX7U","1CHQC4PGI25N43R5J8E1JHZ","315.93","21/02/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","315.93"
"E036D5DFA52AF640B044BC99042B42AF","","1CHQC4PGI25N43R8340VR73","138.55","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","138.55"
"08FBC0E4104E0E4AB3E7E91E9F8E7C38","","1CHQC4PGI25N43R9D1UAUXE","57.6","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","57.6"
"9CA0782BEBA4C4438BFB5411F60BE392","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43RAMZNQ0XU","30","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","30"
"87B4DD8C24340444A273A16F5BA03113","","1CHQC4PGI25N43RBWXH6C84","157.44","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","157.44"
"372C1B77E811824A962066B831118456","1CHQC4PGI25N43XPM0LGQC4","1CHQC4PGI25N43RD6VALEEC","35","10/02/2014","Payment to Account ","Personal Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"81ADE05DA84AC745AA00612819FBF81C","","1CHQC4PGI25N43REGT40GA4","95","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","95"
"EE8FD4DC7B617443B4B6656196A1FAC2","","1CHQC4PGI25N43RFQQXFJ0Z","516.15","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","516.15"
"531834921A0C464FACAB8EDCC1EBF2AC","","1CHQC4PGI25N43RIAMK9P3D","139.16","22/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","139.16"
"400724A61D4FC349971DF68C0D073592","1CHQC4PGI25N71D4RQVQWZG","1CHQC4PGI25N43RKUI741WJ","32.57","17/03/2015","Payment to Account ","Cheque","1","","","1","30/12/2024","0","0","0","0","32.57"
"0B9CE6D783EC6B43BCD68A84C44D0D9E","","1CHQC4PGI25N43RM4G0J97V","573.6","04/02/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","573.6"
"66ED2B68C21F834CAC9AFCA342DE8399","1CHQC4PGI25N43WNBU2NYZM","1CHQC4PGI25N43RNEDTYENV","109","05/02/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","109"
"D0ACD2465DAF5D4397B37474422928CB","","1CHQC4PGI25N43RR87A8T13","165.59","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","165.59"
"43C54913BA43CF4394F312B048A4730C","","1CHQC4PGI25N43RSI53NVE2","217.08","19/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","217.08"
"3500B386B96CEB48AF2E207282846E34","1CHQC4PGI25N43SOEMJ67GZ","1CHQC4PGI25N43RV20QI0IC","118.5","23/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","118.5"
"D0F0E7A0151B274C864D8E1F89472C1F","","1CHQC4PGI25N43RWBYJX2MC","367.37","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","367.37"
"0995481112FC064AA7B141E5C469F440","","1CHQC4PGI25N43RXLWDC4RY","558.71","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","558.71"
"ADDF551891385042BF60351E1628D117","","1CHQC4PGI25N43RYVU6R6V1","427.12","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","427.12"
"3ED1FC94205C2C4091099059D2DF186B","1CHQC4PGI25N44V68S5KYHQ","1CHQC4PGI25N43S05S0692D","385.92","27/05/2014","Payment to Account ","Credit Card","1","","","1","30/12/2024","0","0","0","0","385.92"
"F70455D6DC0D044497CA0AB6BBFFCA71","","1CHQC4PGI25N43S1FPTLBS5","390.16","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","390.16"
"E3FB28206CE2A348812A2BE1DA6576FA","","1CHQC4PGI25N43S6JH39NKD","583.2","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","583.2"
"4EEBDC85108A3647B85D79AE2BED6C34","","1CHQC4PGI25N43S7TEWOQRY","33","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","33"
"7C0663994A23D94CBFACD3451C1B9819","","1CHQC4PGI25N43SADAJIWOR","21.84","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","21.84"
"1CC362CFDFDD4B40AD6C03739CF06EF5","1CHQC4PGI25N43VFXWA76JB","1CHQC4PGI25N43SCX66D635","35","31/01/2014","Payment to Account ","Business Cheque","1","","","1","30/12/2024","0","0","0","0","35"
"6AF600F14C1FB14692F940681F5CD466","","1CHQC4PGI25N43SE73ZSADK","35","27/01/2014","Cash Payment","Cash","1","28/06/2016","001","1","30/12/2024","0","0","0","0","35"
"48E1D9924E1E9244924F03A65B1A8221","","1CHQC4PGI25N43SFH1T7FCM","24","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","24"
"299D990F4F906B478CC04682B6BE79BC","","1CHQC4PGI25N43SGQZMNO2O","614.3","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","614.3"
"8593431FBA36E14598B5F1F42AD58D47","","1CHQC4PGI25N43SI0XG2QG7","177.32","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","177.32"
"8B3CF0B171D7F144816D62BAADA7632B","","1CHQC4PGI25N43SJAV9HT95","1038.71","04/02/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","1038.71"
"F56ABC85A552D34DAED649D96846D927","","1CHQC4PGI25N43SKKT2WVCH","263.77","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","263.77"
"29DB5E1AE536A64799D5037E73EBC5BB","","1CHQC4PGI25N43SLUQWBX7X","221.88","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","221.88"
"F4D7ED343B18D1439861C4E2DD970463","","1CHQC4PGI25N43SN4OPR3NI","38.54","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","38.54"
"61D908E3DFB87B408A7BD4E1122A958F","","1CHQC4PGI25N43SPOKCLFLH","287","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","287"
"0D438D07B230504BAAAC4953193FE26B","","1CHQC4PGI25N43SS8FZGYYY","76.1","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","76.1"
"074A6098C370D647964997303ACB4E5D","","1CHQC4PGI25N43STIDSW0YJ","362.88","27/01/2014","Card","Card","1","28/06/2016","001","1","30/12/2024","0","","","","362.88"
